Array Identifier,Year,Julian Day,Time,Logger Battery Voltage,Net Radiometer,Incoming Shortwave Radiation,Reflected Shortwave Radiation,Relative Humidity,Ambient Air Temperature,Barometric Pressure,Wind Direction,Wind Speed,Wind Speed at Rain Gauge,Spare Three,Belfort Rain Gauge,Sonic Range Sensor for Snow Depth,Shallow Soil Temperature,Medium Depth Soil Temperature,Deep Soil Temperature,Shallow Soil Moisture,Medium Depth Soil Moisture,Deep Soil Moisture,Precipitation (GeoNor),Spare Two,Precipitation (Tipping Bucket),Driving Precipitation Count (South),Driving Precipitation Count (East),Driving Precipitation Count (North),Driving Precipitation Count (West),D4,D3,Driving Precipitation Total (South),Driving Precipitation Total (East),Driving Precipitation Total (North),Driving Precipitation Total (West)
111,2010,44,1330,14.04,0,360.9,284.6,79.1,-3.862,100.46,313.2,1.85,1.392,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1345,14.04,0,344.9,0.273,79.1,-3.768,100.45,280.3,2.027,1.551,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1400,14.04,0,325.7,256.9,0.078,-3.75,100.44,0.276,2.022,1.616,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1415,14.04,0,307.2,240.2,75.8,-3.759,100.43,312.5,2.092,1.71,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1430,14.05,0,301.5,231.9,75.5,-3.899,100.42,326.4,2.709,2.152,0,0,6.999,0,0,0,0,0,0,245.9,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1445,14.06,0,302.1,232.5,74.2,-3.696,100.41,304.8,2.179,1.68,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1500,14.06,0,0.274,208.1,73.8,-3.749,100.4,307.4,2.498,2.043,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1515,14.07,0,238.9,184.4,74.4,-3.764,100.4,0.287,2.512,1.971,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1530,14.08,0,212.7,164.4,75.3,-3.825,100.41,320.8,2.67,2.112,0,0,6.999,0,0,0,0,0,0,246.1,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1545,14.09,0,189.7,145.2,76.5,-3.762,100.41,300.8,2.135,1.528,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1600,14.1,0,167.3,128.5,77.6,-3.658,100.41,282.4,1.855,1.357,0,0,6.999,0,0,0,0,0,0,246.1,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1615,14.1,0,134.8,104.7,79.4,-3.708,100.41,267.3,1.806,1.233,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1630,13.74,0,97.1,78.4,82.1,-4.093,100.41,292.3,2.392,1.804,0,0,6.999,0,0,0,0,0,0,246.1,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1645,13.16,0,72.8,57.18,84.4,-4.205,100.41,264.9,1.836,1.307,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1700,12.96,0,51.11,38.55,86.6,-4.219,100.41,277.4,1.815,1.214,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1715,12.87,0,44.72,35.34,88.1,-4.233,100.4,0.283,1.857,1.222,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1730,12.77,0,23.64,18.63,89.5,-4.281,100.4,269.6,1.397,0.752,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1745,12.73,0,10.86,8.99,87.5,-4.4,100.4,314.2,1.56,0.998,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1800,12.7,0,1.278,0.642,0.088,-4.466,100.41,271.2,1.875,1.319,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1815,12.69,0,0,0,88.6,-4.608,100.42,291.8,1.577,1.062,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1830,12.67,0,5.111,0,89.5,-4.637,100.43,315.6,1.741,1.157,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1845,12.66,0,6.389,0,0.09,-4.67,100.43,306.7,0.002,1.502,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1900,12.65,0,2.556,0,90.4,-4.771,100.43,310.1,1.724,1.139,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1915,12.64,0,0,0,91.7,-4.841,100.42,324.5,2.169,1.657,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1930,12.64,0,0,0,92.6,-4.904,100.42,264.9,1.635,1.01,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,1945,12.63,0,0,0,93.8,-4.893,100.4,290.4,1.795,1.225,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2000,12.62,0,0,0,95.8,-4.874,100.38,304.8,2.087,1.442,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2015,12.62,0,0,1.928,97.4,-4.845,100.37,264.6,2.091,1.573,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2030,12.61,0,0,3.855,98.5,-4.83,100.36,299.9,2.308,1.718,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2045,12.6,0,0,6.426,99.7,-4.83,100.36,285.2,2.002,1.35,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2100,12.6,0,0,6.426,0.1,-4.824,100.36,303.7,2.315,1.734,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2115,12.6,0,0,6.426,0.1,-4.695,100.36,247.4,2.049,1.517,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2130,12.59,0,0,6.426,0.1,-4.65,100.35,317.1,2.41,1.883,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2145,12.59,0,0,6.426,0.1,-4.566,100.35,287.7,1.847,1.311,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2200,12.58,0,0,6.426,0.1,-4.461,100.34,293.9,2.221,1.612,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2215,12.58,0,0,6.426,0.1,-4.466,100.34,328.5,3.457,2.805,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2230,12.58,0,0,6.426,0.1,-4.477,100.34,294.5,2.787,2.247,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2245,12.57,0,0,6.426,0.1,-4.53,100.34,291.1,2.077,1.513,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2300,12.56,0,0,6.426,0.1,-4.508,100.34,252.3,2.382,1.769,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2315,12.57,0,0,6.426,0.1,-4.479,100.34,256.3,2.482,1.847,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2330,12.56,0,0,6.426,0.1,-4.466,100.32,218.9,2.332,1.625,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2345,12.55,0,0,6.426,0.1,-4.381,100.31,297.2,2.252,1.457,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,44,2400,12.55,0,0,6.426,0.1,-4.359,100.3,0.286,2.267,1.587,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,15,12.55,0,0,6.426,0.1,-4.294,100.29,308.2,1.777,0.979,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,30,12.55,0,0,6.426,0.1,-4.275,100.28,0.21,2.201,1.324,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,45,12.54,0,0,6.426,0.1,-4.211,100.28,315.4,2.323,1.409,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,100,12.53,0,0,6.426,0.1,-4.001,100.28,315.6,2.239,1.245,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,115,12.53,0,0,6.426,0.1,-3.933,100.28,277.3,2.486,1.507,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,130,12.53,0,0,6.426,0.1,-3.891,100.28,311.2,2.094,1.103,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,145,12.52,0,0,6.426,0.1,-3.892,100.26,314.1,1.887,0.822,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,200,12.51,0,0,5.783,0.1,-3.716,100.27,0.278,2.286,1.252,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,215,12.51,0,0,5.783,0.1,-3.672,100.27,304.6,2.155,1.258,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,230,12.51,0,0,6.426,0.1,-3.6,100.27,0.294,1.824,0.802,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,245,12.5,0,0,6.426,0.1,-3.536,100.27,0.298,2.033,1.125,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,300,12.49,0,0,3.213,0.1,-3.446,100.26,316.4,2.083,1.116,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,315,12.49,0,0,3.213,0.1,-3.31,100.26,0.275,2.176,1.231,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,330,12.48,0,0,3.213,0.1,-3.15,100.25,0.275,2.789,1.857,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,345,12.48,0,0,1.285,0.1,-3.086,100.25,0.328,2.128,1.263,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,400,12.47,0,0,1.285,99.7,-2.962,100.25,265.7,2.625,1.772,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,415,12.47,0,0,0.643,99.8,-2.957,100.25,258.5,2.297,1.642,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,430,12.46,0,0,0,99.6,-2.963,100.26,268.8,2.539,1.933,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,445,12.45,0,0,0,98.6,-2.903,100.26,293.6,2.424,1.784,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,500,12.45,0,0,0,99.6,-2.905,100.28,317.9,2.385,1.843,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,515,12.44,0,0,0,99.6,-2.969,100.29,276.5,2.376,1.852,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,530,12.43,0,0,0,0.099,-2.89,100.3,269.2,2.216,1.65,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,545,12.42,0,0,0,99.5,-2.928,100.3,316.6,2.452,1.946,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,600,12.41,0,0,0,0.1,-2.963,100.3,266.5,1.959,1.462,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,615,12.4,0,0,0,0.1,-3.031,100.31,246.1,1.597,1.049,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,630,12.4,0,0,0,0.1,-3.097,100.31,302.4,2.279,1.68,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,645,12.39,0,0,0,0.1,-3.208,100.32,302.6,2.283,1.779,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,700,12.38,0,0,0,0.1,-3.247,100.34,289.9,2.76,2.121,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,715,12.37,0,0,0,0.1,-3.329,100.35,308.2,2.594,1.908,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,730,12.36,0,0.639,1.285,0.1,-3.49,100.35,294.5,2.21,1.471,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,745,12.36,0,12.14,0.009,0.1,-3.493,100.37,304.2,2.196,1.43,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,800,12.36,0,25.56,15.42,0.1,-3.576,100.38,298.3,2.617,1.953,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,815,12.36,0,19.17,14.78,0.1,-3.704,100.38,291.4,2.023,1.367,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,830,12.36,0,30.03,21.85,0.1,-3.953,100.39,0.292,2.497,1.806,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,845,12.42,0,59.42,49.48,99.4,-3.896,100.39,0.29,2.706,2.047,0,0,6.999,0,0,0,0,0,0,246.5,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,900,12.56,0,53.67,44.98,97.5,-3.744,100.38,257.6,2.46,1.877,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,915,12.53,0,42.17,38.55,97.5,-3.695,100.38,276.2,2.558,1.972,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,930,12.53,0,52.39,43.69,97.9,-3.62,100.38,286.3,1.652,1.06,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,945,12.58,0,52.39,45.62,98.2,-3.624,100.38,307.1,1.813,1.182,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1000,12.59,0,62.61,50.12,98.7,-3.68,100.38,310.1,2.252,1.662,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1015,12.66,0,68.36,56.54,0.099,-3.608,100.38,240.6,2.12,1.465,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1030,12.73,0,88.8,0.072,97.8,-3.687,100.38,316.2,3.326,2.767,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1045,12.93,0,102.2,82.2,95.3,-3.686,100.39,302.1,3.152,2.557,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1100,13.01,0,113.1,92.5,95.9,-3.777,100.39,289.7,2.652,2.141,0,0,6.999,0,0,0,0,0,0,246.5,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1115,13.16,0,127.8,102.8,94.9,-3.82,100.39,272.9,3.133,2.521,0,0,6.999,0,0,0,0,0,0,246.1,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1130,13.19,0,118.2,95.1,95.5,-3.878,100.4,0.287,2.785,2.203,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1145,13.21,0,127.8,103.4,96.1,-3.847,100.4,293.3,2.654,2.06,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1200,13.23,0,126.5,102.2,96.1,-3.952,100.39,284.3,2.728,2.117,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1215,13.24,0,120.7,98.9,97.3,-4.024,100.39,249.9,2.796,2.192,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1230,13.18,0,102.9,86.7,98.2,-4.042,100.38,259.2,2.584,1.977,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1245,13.17,0,97.1,82.9,98.5,-4.099,100.38,289.7,2.624,2.064,0,0,6.999,0,0,0,0,0,0,246.5,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1300,13.2,0,99.7,84.8,98.5,-4.166,100.38,292.4,2.145,1.608,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1315,13.2,0,107.3,89.3,98.8,-4.225,100.38,243.5,2.599,2.065,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1330,13.31,0,159.7,126.6,97.9,-4.103,100.38,0.277,2.027,1.433,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1345,14.1,0,182.1,143.9,93.5,-3.817,100.36,231.7,2.883,2.325,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1400,14.1,0,159.7,128.5,92.6,-3.725,100.36,0.293,2.626,2.017,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1415,14.11,0,136.7,111.8,91.7,-3.621,100.35,258.1,2.832,2.315,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1430,14.11,0,137.3,108.6,0.09,-3.453,100.33,291.2,3.021,2.465,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1445,14.09,0,149.5,117.6,89.1,-3.212,100.34,297.4,2.787,2.166,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1500,14.1,0,162.9,126.6,86.7,-3.029,100.34,237.8,3.005,2.466,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1515,14.1,0,156.5,123.4,86.1,-2.954,100.34,254.9,3.251,2.649,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1530,14.08,0,125.2,100.2,86.9,-2.935,100.35,0.282,3.112,2.47,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1545,13.32,0,0.092,73.9,87.1,-3.115,100.36,281.3,3.102,2.555,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1600,13.09,0,63.88,52.68,88.9,-3.147,100.37,286.1,2.506,1.976,0,0,6.999,0,0,0,0,0,0,246.5,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1615,13.03,0,58.77,48.83,90.1,-3.17,100.37,284.8,2.472,1.932,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1630,12.91,0,44.72,35.98,91.5,-3.275,100.37,290.3,2.616,2.018,0,0,6.999,0,0,0,0,0,0,246.2,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1645,12.84,0,35.14,32.12,92.3,-3.241,100.37,281.8,2.832,2.264,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1700,12.77,0,26.83,21.84,93.7,-3.327,100.38,295.6,2.157,1.578,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1715,12.7,0,14.69,12.85,0.095,-3.312,100.39,279.5,2.252,1.67,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1730,12.69,0,6.388,7.07,96.4,-3.419,100.41,277.5,2.242,1.669,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1745,12.67,0,6.388,1.927,97.1,-3.567,100.42,293.4,1.345,0.875,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1800,12.66,0,6.388,0,97.1,-3.789,100.43,264.9,1.594,0.997,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1815,12.64,0,5.75,0,96.9,-3.83,100.44,293.5,2.011,1.322,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1830,12.63,0,5.75,0,0.097,-3.974,100.44,289.7,1.712,1.102,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1845,12.62,0,5.75,0,97.5,-4.059,100.45,273.5,1.633,0.834,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1900,12.61,0,2.556,0,97.7,-4.088,100.46,280.5,1.577,0.982,0,0,6.999,0,0,0,0,0,0,246.3,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1915,12.61,0,0,0,97.9,-4.14,100.46,291.1,1.597,1.061,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1930,12.6,0,0,0,97.9,-4.033,100.47,0.262,1.255,0.463,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,1945,12.59,0,0,0,97.9,-4.03,100.47,268.6,1.066,0.182,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,2000,12.58,0,0,0,97.7,-4.039,100.46,269.4,1.603,0.901,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,2015,12.58,0,0,0,97.6,-3.999,100.45,281.2,1.413,0.662,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,2030,12.57,0,0,0,97.4,-3.947,100.45,267.4,1.65,0.976,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,2045,12.57,0,0,0,97.1,-3.926,100.46,276.3,1.586,0.988,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,2100,12.56,0,0,0,97.1,-3.91,100.47,262.7,1.693,0.967,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,2115,12.55,0,0,0,96.3,-3.836,100.46,280.8,1.609,0.841,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
111,2010,45,2130,12.54,0,0,0,94.5,-3.704,100.45,259.2,1.733,0.992,0,0,6.999,0,0,0,0,0,0,246.4,0,0,0,0,0,0,0,0.069,9.969,9.949,1.569,0.998
